Sample	Test-Sample 1	Test-Sample 2	Test-Sample 3	Test-Sample 4	Test-Sample 5	Test-Sample 6	Test-Sample 7	Test-Sample 8	Test-Sample 9	Test-Sample 10
RNU6-928P	5.188282225	4.726711351	4.988489285	4.835201536	5.023020208	4.958619991	5.584694976	4.880523911	4.93101166	4.922511857
RNU6-929P	8.151726926	7.842130308	8.239588983	7.822220272	8.130941163	7.899369008	8.205671085	8.142321531	8.034050603	7.910222976
RNU6-931P	5.269448385	4.958383352	5.180776436	5.152718853	5.647769238	5.04975273	6.736415462	5.250866856	5.576878837	5.033017668
RNU6-932P	4.038831218	4.046726775	4.111790865	4.107428429	4.124940158	4.1190158	4.280600049	4.04748604	4.088625015	4.1204183
RNU6-933P	5.125671763	4.922240672	5.820406201	4.590033068	4.98949782	5.098684834	5.1820884	5.385965909	4.891078888	4.866893146
RNU6-934P	4.256557819	4.233259198	4.151688371	4.268464337	4.216291883	4.213829396	4.255123015	4.296295875	4.165887827	4.250696348
RNU6-935P	4.371579771	4.218409211	4.64927055	4.313768262	4.99195714	4.305890288	4.607211934	4.673494238	4.374858649	4.224858352
RNU6-936P	6.82811109	6.810096013	7.004838431	7.318416272	6.839795865	7.126580587	6.720182684	6.824602397	6.905567519	6.741992733
RNU6-937P	4.227948964	4.243440596	4.344551575	4.101423167	4.223229457	4.201131967	4.339144513	4.116065273	4.152069817	4.196795866
RNU6-938P	6.992870376	6.388535701	6.840626881	6.402851763	7.076783537	6.532926266	7.722889481	6.602985334	6.717991657	6.302735786
RNU6-939P	4.610363441	4.432284656	4.558310498	4.384388331	4.58170073	4.289207391	5.540483001	4.661721101	4.594996337	4.296354616
RNU6-940P	4.443367951	4.59651181	4.582405464	4.472455278	4.562181356	4.47460477	4.670619429	4.797749706	4.487344851	4.393162183
RNU6-942P	5.767379368	5.035069597	7.394119665	5.79469658	6.178629001	6.271967183	4.8468092	6.194565795	5.963585096	5.729971434
RNU6-943P	6.751088752	5.818410897	6.027147415	6.159282032	6.371834133	6.049360673	8.021724005	6.201745587	6.184214824	5.921776684
RNU6-944P	6.433790721	5.292332677	5.386886803	6.074449776	5.85828194	6.150230646	7.388929986	6.638209989	6.018008734	5.849306259
RNU6-945P	4.835919023	4.456057015	4.428765494	4.624165247	4.685334695	4.552297138	5.648939936	4.825449841	4.658257191	4.434875049
RNU6-946P	9.015743977	9.029002802	8.350638681	9.119864517	9.194126461	8.957563514	7.717820343	9.405054218	8.637353034	8.934988202
RNU6-947P	4.114908351	4.057025633	4.049229963	4.088192491	4.103077947	4.11923996	4.184669087	4.049360673	4.079548784	4.049221249
RNU6-948P	5.518009454	5.241401666	5.901960186	5.625898755	5.520918777	5.827867283	6.211769565	5.057580239	5.85109937	5.156234798
RNU6-950P	4.16580745	4.160742744	4.182732019	4.044586466	4.210599268	4.231086747	4.199381814	4.195670436	4.12813665	4.223414827
RNU6-951P	4.873148776	4.696355555	4.704174788	4.70138271	4.768369613	4.709853045	4.803537038	4.70016225	4.660751816	4.698901874
RNU6-952P	5.008764745	4.554447645	5.61935725	4.763029071	5.107097783	4.754427904	5.820829943	4.971621722	4.800237273	4.624451873
RNU6-953P	5.735156583	5.33933339	5.670500465	5.409971292	5.934726427	5.467804416	7.104147923	5.707709754	5.378626063	5.362364681
RNU6-955P	4.754091128	4.790730341	4.661128204	4.685144036	4.803650688	4.775208608	4.917259882	4.792215053	4.820362799	4.776025006
RNU6-956P	4.476770502	4.201124123	4.596255366	4.3822799	4.475195157	4.362631192	4.704340813	4.436721535	4.541248429	4.304525644
RNU6-957P	7.130447008	6.9864792	6.656682273	6.841696425	6.866339292	6.891042423	8.011959601	7.001790986	6.535465131	6.341083781
RNU6-958P	4.343578377	4.652308657	4.796307026	4.329058997	4.269564332	4.429093688	5.387317732	4.593258146	4.402913141	4.280377339
RNU6-959P	7.11573036	6.223762331	7.028348134	6.657368474	6.891321967	6.655351829	8.10125086	7.165610509	7.034732946	6.510332185
RNU6-95P	4.440832633	4.35631991	4.819443383	4.437633906	4.544145321	4.472071799	4.627828595	4.431783399	4.459523424	4.392344902
RNU6-960P	5.178754472	5.161686175	5.205838203	5.110171116	5.288258884	5.161182282	5.478619175	5.26025153	5.223997814	5.207115867
RNU6-961P	7.230078094	6.863678326	6.960604378	6.949581621	7.154980087	6.388828412	8.568252567	6.919566529	6.956091511	6.630661741
RNU6-963P	4.177503257	4.066726419	4.082506743	4.204680687	4.102532163	4.155603531	4.257244509	4.114866717	4.134968384	4.115898867
RNU6-966P	4.141228406	4.088158562	4.161815143	4.089879452	4.157997644	4.084344951	4.510683478	4.220577607	4.203772795	4.209570336
RNU6-967P	3.962197329	3.990855048	4.003997934	4.075541188	4.103178684	3.940514459	4.100246026	3.953526	3.972021691	3.997626619
RNU6-968P	4.599817651	4.272456231	4.375129814	4.197362184	4.51249871	4.501541054	4.450722986	4.285468803	4.349740341	4.353485621
RNU6-969P	4.251188871	4.168569835	4.336740407	4.152929727	4.182302972	4.186207362	4.546709289	4.33466123	4.335840513	4.222194037
RNU6-96P	5.86908669	6.155670313	5.718446569	5.861677514	6.169155359	6.026904054	6.009638298	5.908133183	5.77070221	6.027058925
RNU6-970P	4.382445921	4.146476014	4.216485907	4.230733318	4.330092245	4.297682994	4.707359132	4.296523483	4.192959506	4.190551652
RNU6-971P	6.460459173	6.042274424	6.720989786	6.605697295	6.406138663	6.632486348	6.949721678	6.660951428	6.11727946	6.228301151
RNU6-972P	4.764006378	4.755015736	5.145828237	4.862282761	5.127286595	4.998764163	5.242267134	5.217164785	5.112704302	4.924470491
RNU6-973P	5.662114331	4.884866509	5.190002414	4.863547007	5.711379266	4.919297173	6.673217192	5.230272195	4.860486123	4.78888926
RNU6-974P	5.04797019	4.895787316	4.865498215	5.023321896	5.056795929	5.501238491	5.669403836	5.157928949	4.789296274	4.925809578
RNU6-975P	4.645252043	4.782691624	4.7924129	4.643608025	4.785942819	4.605043866	4.775403532	4.667727528	4.632297302	4.633727624
RNU6-977P	4.956572472	4.67827477	4.691757475	4.849719097	4.775134846	4.852223616	5.680459392	4.636061932	4.852013823	4.374691752
RNU6-978P	4.09826795	3.940392301	4.048428021	4.031880366	4.167293692	3.944717917	4.215251471	4.013292521	4.083289969	3.974611907
RNU6-979P	4.854484444	4.497861415	5.331196429	4.892429886	4.653639043	4.623427948	4.615634051	4.598085263	4.678471972	4.405052941
RNU6-981P	4.314058409	4.04027876	4.107654396	4.047067185	4.147941605	4.029514727	4.544726475	4.134976596	3.978296322	3.939865962
RNU6-983P	4.035922974	4.072577473	4.063028293	4.136749191	4.015551091	4.101734108	4.037997125	4.008800593	4.042521773	4.0481577
RNU6-984P	7.155142046	6.157542987	7.014846226	6.338388757	7.086454724	6.568074679	7.873647121	6.694727003	6.765720375	6.358148313
RNU6-985P	5.06589969	5.061240487	5.251275992	5.120849564	5.386138406	5.045744374	5.721670684	5.07429991	5.047023547	5.051111036
RNU6-986P	4.336540479	4.134533107	4.211121248	4.103464069	4.243577691	4.126642531	4.522451281	4.320029702	4.181046878	4.110505234
RNU6-987P	6.016324709	5.940117407	6.002117404	6.105183575	6.021846129	5.981398315	6.039162526	6.14818776	6.091691373	5.945495339
RNU6-989P	4.683965882	4.428162495	4.820521083	4.695604144	4.758724239	4.589344038	5.608046305	4.715503549	4.764839752	4.541855525
RNU6-98P	4.103682266	4.063356249	4.270424287	4.072551749	4.432905973	4.159314329	4.01238989	4.220151929	3.99596383	3.972279083
RNU6-990P	5.897201695	5.838558526	6.240770347	5.99280921	6.118104275	5.910792613	6.632247855	5.999204044	5.803286459	5.850361889
RNU6-991P	4.508903979	4.49650709	4.575342588	4.611426187	4.492776126	4.562993346	4.684218425	4.616981036	4.463452441	4.576008094
RNU6-992P	5.307599744	4.65776575	4.779359539	4.638658908	5.013908845	4.295833206	6.120629802	4.948119557	4.825302274	4.496666864
RNU6-993P	5.237980467	5.236396946	5.221989183	5.274011871	5.23223863	5.063041241	5.618602808	5.474345182	5.326612846	5.163394069
RNU6-994P	5.631415726	5.070385034	5.678995836	4.989148092	5.154494099	5.089828618	5.423490773	4.77620929	5.396683549	5.129555042
RNU6-995P	4.328735955	4.310238314	4.32835539	4.40266079	4.391045917	4.352984458	4.760391292	4.431509305	4.385872752	4.407094375
RNU6-996P	3.989266192	3.936496607	3.937749269	3.981925699	3.988757388	3.9632984	4.353104471	4.047355161	3.955880023	3.983531776
RNU6-997P	6.589167234	6.482806344	6.625115573	6.533728414	6.506305201	6.611308143	6.673952093	6.510999884	6.597565439	6.644764801
RNU6-998P	5.216450985	4.911212202	5.245731428	5.588255898	5.298401716	5.087339783	5.154976038	5.015265618	4.867708704	5.096835308
RNU6-999P	7.149462616	6.738686784	6.919459269	6.627169061	7.167508468	6.386888527	8.036360464	6.955091899	6.752922496	6.472520264
RNU6-99P	4.778907672	4.546795705	4.688303469	4.630236541	4.695865791	4.66848225	5.531244203	4.649144063	4.744543251	4.342682739
RNU6ATAC	7.67043673	7.087187006	9.470974016	6.934174422	7.645247719	6.988730125	7.930098626	7.680711143	7.414355439	6.785995114
RNU6ATAC10P	8.087563614	7.327678383	8.563962709	7.383004372	7.745808756	7.334371622	8.592341169	7.878142899	7.758356483	7.391441235
RNU6ATAC11P	6.11950351	5.882657721	6.380848906	5.878229974	6.486524532	5.560256398	6.810494518	6.170111338	6.010238279	5.521644407
RNU6ATAC12P	4.146207161	4.139600465	4.21371277	4.088913293	4.159031706	4.132247798	4.137757612	4.116905333	4.110789173	4.140459657
RNU6ATAC15P	5.055447306	4.95243608	5.090768763	4.769708276	4.96703946	5.036419811	5.918619986	4.926753789	4.991703234	4.911868912
RNU6ATAC17P	5.397522334	5.25864329	5.41283571	5.198875207	5.328743134	5.28695875	5.780779896	5.355770408	5.369037171	5.352663199
RNU6ATAC20P	4.261824138	4.199640939	4.218796664	4.211378274	4.223839543	4.267535798	4.265759426	4.209422172	4.252090132	4.294569289
RNU6ATAC21P	4.240970644	4.258534	4.439616489	4.353859614	4.318461465	4.290063095	4.591541794	4.377394489	4.309772821	4.302304426
RNU6ATAC22P	5.583356609	5.077076327	5.429689603	5.198517727	5.495045932	5.008563081	6.160171951	5.601827233	5.282250745	5.026038682
RNU6ATAC23P	4.126526899	4.036028511	4.226947745	4.139101079	4.229680203	4.167590757	4.234915124	4.2009594	4.073237555	4.181524004
RNU6ATAC24P	7.639926713	8.11287212	7.856058194	7.850843169	7.605057204	7.956021793	8.314243347	7.818978345	7.770571399	8.335001713
RNU6ATAC25P	5.411707571	5.261196053	5.578775722	5.170826404	5.364537415	5.172315489	6.276826036	5.411412686	5.051733165	5.15134742
RNU6ATAC26P	4.999567127	4.919135058	4.699479452	4.801676029	5.107884511	4.85765262	5.304700858	4.608271088	4.669401001	4.637505918
RNU6ATAC28P	4.867688938	4.474903237	5.990496573	4.671989639	4.655821201	4.479948367	5.303053739	4.532715921	4.600168638	4.522570547
RNU6ATAC29P	5.311306926	5.123773782	5.229634064	5.02522817	5.376634205	4.987148023	6.098107901	5.312843031	5.384333067	4.994317228
RNU6ATAC30P	6.440947216	6.22834156	6.29812307	6.050778108	6.351174236	5.848963389	7.432708918	6.39778243	6.208967837	5.79792605
RNU6ATAC31P	4.768528413	4.558383976	4.7465815	4.557887928	4.71381127	4.399834171	5.506129031	4.700206649	4.70085582	4.611803864
RNU6ATAC33P	5.629479025	5.490878146	5.498809325	5.273702369	5.577253579	5.183585761	5.977886644	5.525204439	5.418230435	5.224109752
RNU6ATAC34P	4.404399072	4.290888811	4.426720977	4.293694186	4.398507712	4.335683331	4.550789873	4.330414984	4.272769732	4.233167146
RNU6ATAC35P	4.705662796	4.537184226	4.705319971	4.585148837	4.670715726	4.574906818	5.116514475	4.611774361	4.517143388	4.52364977
RNU6ATAC37P	7.420347653	7.139663899	7.28258807	6.770696925	7.401673127	7.061419799	8.516885829	7.014980087	7.22638329	6.830458164
RNU6ATAC38P	6.569172065	6.188315858	6.200418035	5.732152498	6.201496642	5.980132721	6.432159358	6.227843099	6.116083993	5.936814585
RNU6ATAC3P	5.254359722	4.873975566	5.862426594	4.723219963	5.147172356	4.668226937	5.472292799	5.068043042	4.909177858	4.753235472
RNU6ATAC40P	4.34833158	4.39318278	4.379419958	4.300189633	4.430713468	4.148568098	4.75616399	4.441005335	4.367867256	4.234010733
RNU6ATAC41P	4.933331854	4.657537115	4.819903164	4.669503048	5.157520756	4.496385649	5.81707063	4.804456317	4.693799159	4.444845935
RNU6ATAC42P	4.637442158	4.346141377	4.761652284	4.281787257	4.426412372	4.466052799	4.801520837	4.478298822	4.409438459	4.466052799
RNU6ATAC4P	5.137720731	4.97384084	5.904021591	5.036573665	5.214276374	4.946716826	5.497219547	5.16937988	5.161291138	5.134027855
RNU6ATAC5P	7.366322214	6.874046904	7.53377357	6.866450574	7.432533549	6.564024464	8.417730176	7.307301009	7.202995546	6.31750668
RNU6ATAC6P	4.289369719	4.154170016	4.26951197	4.207518077	4.245290288	4.454544418	4.166273572	4.150510936	4.064011937	4.300797313
RNU6ATAC7P	5.352980928	5.159201286	5.162846474	4.886974407	5.412612185	4.915960621	5.412632507	5.068602027	5.090243712	5.08564135
RNU6ATAC8P	4.955991581	4.995303605	4.955322104	4.930117555	4.925847548	4.925258898	5.084549051	4.942134428	4.935087239	4.908390219
RNU6ATAC9P	5.556613343	5.080568132	5.255168346	5.216516949	5.366304727	5.178244554	6.025551544	5.270472878	5.259408086	5.177941704
RNU6V	8.248050897	8.010539295	8.52537203	8.18918212	8.310403746	8.160738711	8.896232487	8.24780412	8.209453366	7.992881703
RNU7-160P	4.248162881	4.512979016	4.297572954	4.1368148	4.353450333	4.296156356	4.277486411	4.365041582	4.109368918	4.288890061
RNU7-174P	4.828022207	4.525336007	4.637778315	4.547517693	4.730553011	4.47559726	5.135723649	4.705939208	4.6019817	4.506240131
RNU7-35P	6.518738122	6.134342118	6.24086573	5.993957349	6.556207139	6.070423677	7.681294642	6.246860284	6.102059684	5.858351571
RNU7-4P	5.769509573	5.500176051	5.717382072	5.263704996	5.750643701	5.394785181	6.117063366	5.521301839	5.642126565	5.384545873
RNU7-52P	5.474218617	5.069856806	5.330630103	5.170437869	5.166506576	5.035711876	6.133925141	5.328757493	5.194709584	4.93907139
RNVU1-10	9.945692555	9.896648763	11.51035375	9.991592704	9.846190842	9.717547911	9.29463683	9.809207016	10.11150086	9.987491414
RNVU1-15	7.845857699	8.034361699	9.51429063	8.067252788	7.758884265	8.411992937	7.017420307	7.86110392	8.873888515	8.394744627
RNVU1-17	4.742987082	4.474156952	4.681297454	4.510961919	4.770496078	4.532460349	4.822357956	4.85593988	4.706099503	4.435048466
RNVU1-18	13.77871196	13.39646368	14.60062018	13.60411601	13.91055229	13.73466179	12.91733122	13.82256958	13.64339221	13.65367118
RNVU1-19	6.001943402	6.820423535	7.072982691	5.685415389	6.690080973	6.940410386	5.882042779	6.482583842	6.728252431	7.117122194
RNVU1-2	5.997719191	5.625910441	5.81655619	5.66368618	6.316734071	5.51392652	6.065949221	5.911516627	5.738848885	5.646009968
RNVU1-3	6.757036585	6.664625055	6.819527688	6.544228799	6.845803646	6.463833314	7.28322729	6.663344619	6.975515551	6.640474881
RNVU1-4	5.875062116	6.091293602	5.54755949	5.73255163	5.859395029	6.496741115	6.11106808	5.916960453	6.274220938	6.217513868
RNVU1-6	7.850674427	7.542490224	8.667402536	7.73508887	7.84619241	7.697106574	7.415285441	7.778162571	7.836511186	7.745512989
RNVU1-8	7.726794741	7.548159532	7.817183947	7.417920752	7.660340957	7.401480935	8.107586488	7.700792647	7.694845749	7.541468003
RNY1P1	4.7903498	4.410008617	4.533874777	4.451857294	4.679615214	4.250127843	5.154433339	4.860287463	4.744989869	4.482131919
RNY1P2	6.878112237	6.743420717	7.183595685	6.74386499	7.392575024	6.789950907	7.6913178	6.989059512	6.974311332	6.694727003
RNY1P3	7.288930654	6.863888906	7.12465899	6.887915136	6.956428433	6.889789888	7.565284903	7.175215191	7.15842792	6.747561952
RNY1P4	5.263109544	5.166193217	6.137634672	5.367353591	5.536376227	4.623006465	6.080009499	5.261842939	5.634561324	4.906164256
RNY1P5	4.642476314	4.312265822	4.50587188	4.349662506	4.349634201	4.236171133	4.669588082	4.436488355	4.237900186	4.299523087
RNY1P7	4.300065137	4.280570356	4.058887918	4.414507662	4.553200741	4.075695203	4.811029112	4.717999879	4.191183609	4.166755609
RNY1P8	5.634883637	5.060812639	5.838319	5.147925329	5.763629343	5.153432457	6.697898894	5.530645108	5.782413807	4.813001284
RNY3P10	4.433026197	4.129645706	4.238840348	4.26659167	4.354529738	4.381248758	5.223229457	4.406720329	4.459720129	4.109235175
RNY3P2	5.926210587	5.473169966	6.097796178	6.701063826	5.255734869	6.88501299	6.264170456	5.705331031	7.938732742	5.879171517
RNY3P3	4.56649249	4.641863896	4.740895188	4.784189864	5.586866803	4.663543873	4.990510188	4.83594428	4.459549652	4.69885188
RNY3P4	5.114179596	4.684397984	5.055881084	4.912257046	5.13991147	4.664636431	6.094026999	4.940340615	5.226635685	4.589547786
RNY3P5	4.35634104	4.233128789	4.259852462	4.307741804	4.378046834	4.14527801	4.67018318	4.215383505	4.462536627	4.24873975
RNY3P7	5.24610401	4.760146414	5.36109106	4.945869851	5.110066689	4.660546472	6.888779772	5.287210003	5.344800097	4.736924116
RNY3P9	4.235642824	4.16914734	4.184034269	4.14574266	4.213743871	4.146940279	4.442379574	4.164464499	4.116572695	4.133004488
RNY4P10	5.087361	4.789838779	5.379953597	4.879171517	5.535511788	5.357112092	4.770945302	5.03612085	4.963733046	5.23665716
RNY4P13	7.562486669	5.735644021	7.047123912	6.484312172	7.532955868	6.469249449	9.059682447	7.35862483	6.913703242	6.471112657
RNY4P14	10.57872176	10.06476971	10.63589947	10.07911139	10.55887029	9.902849905	11.60964047	10.44656641	10.34599285	9.759367255
RNY4P16	6.093321426	5.658251478	6.144295229	5.878085255	6.762853724	6.225105227	7.272191195	6.385151445	6.839657315	6.195091639
RNY4P17	5.658534268	5.030525894	5.988223405	5.362701319	5.705261904	5.509952312	6.424120928	5.62149807	5.515819664	5.618796593
RNY4P18	7.73954436	7.142556393	7.773996325	7.222891482	7.698426865	6.924848125	8.382057644	7.821684707	7.578591579	7.256482338
RNY4P19	8.299665944	7.693668154	8.0944525	8.090837556	8.563425102	8.101665832	9.215862998	8.535061484	7.985711036	7.954708144
RNY4P20	5.155575199	4.66890767	4.858861268	4.869600012	5.081135072	4.70137162	5.574295308	4.913612298	4.671904746	4.741849857
RNY4P23	5.361652574	5.283573647	6.340676199	5.319863564	6.01655649	5.363850904	5.625437079	5.752759294	5.680521279	5.789345838
RNY4P24	7.582013987	6.983221651	8.05326342	7.543310276	7.639282819	7.366269752	8.693765712	7.657582845	7.703225313	7.18611424
RNY4P27	4.3068455	4.170149403	4.154088984	4.147388113	4.095865361	4.129917663	4.320643525	4.201288828	4.20663541	4.122647873
RNY4P28	4.377679059	4.069367057	4.223638784	4.240955385	4.28850622	4.128705823	4.552124959	4.239222353	4.240611998	4.143744417
RNY4P29	6.627459468	6.328127362	6.501926331	6.322550123	7.009403163	6.35584263	7.267732414	6.563216106	6.635692005	6.546500944
RNY4P3	9.29656065	8.770485506	9.035214245	9.128375895	9.482317902	8.711869986	10.02321376	9.283755127	9.078161484	8.712499488
RNY4P30	5.28348475	5.162741763	5.226350534	5.082770704	5.613873427	5.181746609	5.553194596	5.129311871	5.231390165	5.200794659
RNY4P7	7.101135276	6.629597049	7.24916087	6.997935921	7.548606162	6.931186632	7.639847146	7.381067021	6.831573271	6.763199085
RNY4P9	4.886042823	4.794888889	5.082715361	4.949007249	5.001162704	4.924670008	5.198867352	4.990950324	4.954554613	4.880587579
ROBO1	6.642363671	6.357309189	6.785537474	6.340099336	6.82279387	6.77295453	7.481775218	6.779653702	6.606748679	6.512465525
ROBO2	6.400251001	6.060883956	6.102147891	5.710660435	6.304080213	5.741833681	7.909905081	6.091185703	6.216035732	5.662473274
ROBO3	6.940519157	7.230904281	7.107844766	6.745008699	7.241144213	6.980779364	7.651762097	7.04027876	6.679100022	6.792269724
ROBO4	7.512234789	7.463091091	7.424913693	6.904965719	7.463499851	6.960581211	8.174076789	7.391896575	7.310776354	7.062823283
ROCK1	9.28701972	10.12243977	8.870041002	10.54646043	9.323104313	10.11779892	6.023066796	9.749333134	10.02483493	10.31110117
ROCK1P1	10.44006976	9.963221226	9.934652131	9.209351009	10.29005342	8.59137274	11.60786198	10.56916257	9.798142884	8.411248271
ROCK2	7.265399388	8.481876104	6.97951094	9.11725608	6.965437996	8.766446088	7.512937943	7.712527	8.008714331	8.55671296
ROGDI	8.634861861	9.124397931	8.082026593	8.91910466	8.609913753	8.789830304	8.452780734	8.417464369	8.49026927	9.513982167
ROM1	7.431037874	7.401511011	7.714169946	7.038754414	7.872471735	6.935483321	7.9360902	7.346327567	7.428912856	7.082532289
ROMO1	7.758063277	8.047691061	7.853328271	7.835399891	7.710565391	7.939908264	7.884683386	7.831446597	7.66061635	8.0825589
ROPN1B	5.285420424	5.018384485	5.169914139	4.936061935	5.23423941	4.770773422	6.071630406	5.017608392	5.014697615	4.827524689
ROPN1L	7.446479566	8.45296601	6.993470577	7.049761441	7.527649024	7.122030734	7.264423833	7.921561295	7.492333915	7.17332735
ROR1	7.383220433	7.130230762	7.371741801	6.81964264	7.601919321	6.907119004	8.20388142	7.264996114	7.107154291	7.188242656
ROR2	6.628368254	6.580561586	6.580269121	6.167285663	6.484026927	6.233314809	7.058024203	6.587524015	6.411616062	6.289519118
